"","betweenness","degree","closeness","eigen_centrality","page_rank","count_components","components","feature_id"
"100134444",2.05004450846457e-07,0.000140894681225784,0.160961671997905,7.42850347845697e-13,3.39447250532082e-05,26,1,"100134444"
"100134934",0.0015474354812592,0.0853117294822121,0.41701073492981,0.349916842075548,0.000384220852572578,26,1,"100134934"
"100137049",2.2534421745968e-06,0.00338147234941881,0.348748304353188,0.00751642005325638,2.89040155968739e-05,26,1,"100137049"
"10013",0,0.000140894681225784,0.289297624649631,1.00609274346582e-05,1.39389806737909e-05,26,1,"10013"
"100141515",0,7.04473406128919e-05,0.297577709030452,0.000389752965378335,1.09561089609333e-05,26,1,"100141515"
"100144748",0,7.04473406128919e-05,0.220002489419965,1.516148391915e-08,2.18785435164726e-05,26,1,"100144748"
"10014",5.43022536959494e-05,0.00443818245861219,0.367865133461679,0.00505907755376028,4.70439760725763e-05,26,1,"10014"
"10015",9.93690644935565e-05,0.0246565692145122,0.394509234975727,0.101303738207453,9.86399120132821e-05,26,1,"10015"
"10016",2.94915203987729e-05,0.00359281437125748,0.372066098305442,0.00657480057682642,3.78775308142621e-05,26,1,"10016"
"10017",9.44855010900944e-07,0.00718562874251497,0.377620510081453,0.0529684403351348,3.25513804970448e-05,26,1,"10017"
"100188893",0.000200237817636335,0.00683339203945051,0.345543852789521,0.000647541081396748,0.000102888744404387,26,1,"100188893"
"100190949",1.81674980740288e-05,0.0252905952800282,0.3859591658478,0.134836948728755,8.52684209458854e-05,26,1,"100190949"
"10019",3.84023339616184e-05,0.00443818245861219,0.375953843290527,0.0253452085110002,2.88251707500199e-05,26,1,"10019"
"1001",0.000245243965077808,0.00901725959845016,0.373087071240106,0.0227979432253638,7.63520596012525e-05,26,1,"1001"
"10020",0.000139920558801877,0.024727016555125,0.391602968871164,0.104298692127654,9.89141184435012e-05,26,1,"10020"
"10022",8.92154973346863e-07,0.00183163085593519,0.327208774934049,0.00440520034991829,2.05603836521037e-05,26,1,"10022"
"10024",4.23454773442122e-05,0.00324057766819303,0.300851063829787,3.68062582920736e-05,6.74789349895767e-05,26,1,"10024"
"10025",8.2706510042408e-05,0.002606551602677,0.335516324981017,0.00664912052304325,2.78140181767312e-05,26,1,"10025"
"10026",1.94262967871763e-05,0.000845368087354702,0.314816876321941,5.09459343046355e-05,2.70332303579148e-05,26,1,"10026"
"100271846",0.00706152317997743,0.00634026065516027,0.232218226010412,2.32436095494754e-07,0.000817780860854646,26,1,"100271846"
"100271849",0.00906191710286469,0.141458259950687,0.43677024772966,0.528049905463793,0.000862089014945859,26,1,"100271849"
"100271927",0.000272194818793157,0.0042972877773864,0.337116154873164,0.00225003006674943,9.56784694327995e-05,26,1,"100271927"
"100272147",2.94171166392024e-05,0.00267699894328989,0.342455800435941,0.00490703990670919,3.89041093360183e-05,26,1,"100272147"
"100287482",2.30006506819643e-09,0.000211342021838676,0.321692640200205,0.00178380949808705,1.13192381520428e-05,26,1,"100287482"
"100287898",0.00338796627140884,0.0224022543148996,0.38770530010145,0.00650585261469556,0.000497401099148948,26,1,"100287898"
"100287932",0.000271741254121711,0.00965128566396618,0.374391018851938,0.0039850502569858,0.000122103490741964,26,1,"100287932"
"100288142",9.67553509752389e-07,0.00105671010919338,0.331170808253507,0.00293433799579355,1.74850807399995e-05,26,1,"100288142"
"100288323",0.00367635793971049,0.00162028883409651,0.334777564694462,0.00320450162285069,9.80381930463805e-05,26,1,"100288323"
"100288485",0,0.000140894681225784,0.235902569235903,1.67623933059024e-06,2.18641352597069e-05,26,1,"100288485"
"100288695",0,7.04473406128919e-05,0.270850093858943,1.51487684885286e-05,1.14515036937207e-05,26,1,"100288695"
"100288797",0,7.04473406128919e-05,0.25356861057313,1.90483320358029e-06,1.73909962510497e-05,26,1,"100288797"
"100288801",2.10628592648819e-07,0.000281789362451567,0.241659830462127,1.44383351887053e-07,2.4958645347636e-05,26,1,"100288801"
"100289462",0.00216553100025286,0.0376188798872843,0.383676127421718,0.110282352788107,0.000301027960784431,26,1,"100289462"
"100289678",7.98666790474299e-05,0.00500176118351532,0.361970100348147,0.00483007943497174,7.16099944527551e-05,26,1,"100289678"
"100293534",8.07057488086686e-09,0.000774920746741811,0.342232011036619,0.00492414111794645,1.30973470975561e-05,26,1,"100293534"
"100302652",2.47005034085381e-10,0.000140894681225784,0.302744829358112,0.000619284243847207,1.10758429177718e-05,26,1,"100302652"
"100303453",1.84493787683263e-07,0.00105671010919338,0.329542276498555,0.00487829559360592,1.62852708126668e-05,26,1,"100303453"
"100303755",0.000249530283451306,0.0305036984853822,0.410199878158452,0.165925547305588,0.000126133621608021,26,1,"100303755"
"100310846",5.13384816534387e-05,0.00500176118351532,0.322477650063857,0.000187566820131698,0.000146981781358906,26,1,"100310846"
"100316904",0.000869014431777185,0.0128918633321592,0.36979888589586,0.0221787562878335,0.000148333132362914,26,1,"100316904"
"100329135",1.06512607731297e-07,0.000140894681225784,0.159669369226947,6.58963138252458e-13,2.98936348502626e-05,26,1,"100329135"
"10036",1.85630113671557e-05,0.00140894681225784,0.299195937367753,9.14446939944913e-05,3.98367617431983e-05,26,1,"10036"
"100381270",1.1274408859779e-06,0.00147939415287073,0.320707643456566,0.00239718736163704,2.10387154792771e-05,26,1,"100381270"
"10038",0,0.000140894681225784,0.303537695346042,0.000800281621815773,1.09750478476377e-05,26,1,"10038"
"10039",0.000183314875184397,0.000915815427967594,0.315801228364042,0.000947138783712042,3.17826507288231e-05,26,1,"10039"
"1003",0.000113920339040266,0.0813666784078901,0.41911198055605,0.493415785542409,0.000241098916351409,26,1,"1003"
"10040",3.65197300939468e-05,0.0214159915463191,0.412557623854817,0.124845513609568,7.93930557740607e-05,26,1,"10040"
"100423062",0.00128938564352958,0.134343078548785,0.432601113626629,0.661373874432246,0.000455846636975759,26,1,"100423062"
"10042",0,7.04473406128919e-05,0.286867785194052,0.000214183724897363,1.09462805342288e-05,26,1,"10042"
"10043",0.000117776053319904,0.00267699894328989,0.334207851757309,0.00146631183505502,6.50394333784659e-05,26,1,"10043"
"10044",0.000606398715570182,0.0536104262064107,0.425173647653126,0.255723420983599,0.00018809800048044,26,1,"10044"
"10045",3.91707025605594e-05,0.0207819654808031,0.384040848474972,0.115675933749584,7.52342784674319e-05,26,1,"10045"
"100462977",0.000276444923043866,0.000563578724903135,0.308720143225187,0.00147224622294742,3.29390328996655e-05,26,1,"100462977"
"100463285",2.0769434073304e-05,0.000281789362451567,0.292487175244084,9.7472090610853e-06,2.27930809411213e-05,26,1,"100463285"
"100463482",0.000146138222909699,0.00154984149348362,0.339235161460583,0.00728899533944522,2.75611884228969e-05,26,1,"100463482"
"100463486",7.01415883596445e-08,0.000211342021838676,0.237013694497058,1.71247682666278e-06,2.75223751548161e-05,26,1,"100463486"
"100463488",4.5223275779998e-06,0.000352236703064459,0.306087107108841,0.000762121891408876,1.8268569328769e-05,26,1,"100463488"
"100463489",8.7915413180672e-07,0.000211342021838676,0.259283029247272,8.33667364007818e-06,2.06387392219969e-05,26,1,"100463489"
"100463498",1.12768651054859e-05,0.000493131384290243,0.27606942736094,3.19007640104428e-05,3.42916716766994e-05,26,1,"100463498"
"10046",3.07758199245977e-09,0.000211342021838676,0.321042593769866,0.00130625171595136,1.15202753584796e-05,26,1,"10046"
"100499483",0.00110828170105644,0.0491017964071856,0.41323280144953,0.154312010915427,0.000253469031413543,26,1,"100499483"
"10049",8.63400363517816e-07,0.000704473406128919,0.307846381607594,0.000272317722606312,1.87407136936749e-05,26,1,"10049"
"1004",3.82926580286083e-06,0.00281789362451567,0.38397827562797,0.0279601631983559,2.27695330764818e-05,26,1,"1004"
"100505385",4.17925348816932e-05,0.0119056005635787,0.35820139328689,0.052781207479028,5.99439452756308e-05,26,1,"100505385"
"100505576",1.95425647702493e-05,0.00197252553716097,0.310748741841197,4.97447752046842e-05,6.68051932214238e-05,26,1,"100505576"
"100505591",9.52865517707114e-06,0.000493131384290243,0.184453227931489,3.31950684165561e-10,7.73711159452153e-05,26,1,"100505591"
"100505679",0.000140414198288859,0.000352236703064459,0.283935742971888,2.20806888120286e-05,2.73086666210742e-05,26,1,"100505679"
"100505876",9.52905295088086e-07,0.0043677351179993,0.364959735701012,0.0195236338330912,2.64539757687412e-05,26,1,"100505876"
"100505993",0,7.04473406128919e-05,0.246388680757636,1.42007832773429e-06,1.23907150510983e-05,26,1,"100505993"
"100506012",2.16834152189652e-05,0.00204297287777386,0.315139628696873,7.29188117334022e-05,6.68442079153073e-05,26,1,"100506012"
"100506013",7.34857135078293e-08,0.000140894681225784,0.260558708631238,1.71488547903473e-06,1.59145359265598e-05,26,1,"100506013"
"100506049",1.99823140820596e-06,0.000211342021838676,0.178639108573161,4.77549424824523e-12,3.90374512076718e-05,26,1,"100506049"
"100506084",0,7.04473406128919e-05,0.182115580284121,8.43486332578854e-12,2.97363525930284e-05,26,1,"100506084"
"100506144",6.62813868029202e-05,0.00246565692145122,0.334397540498995,0.000765607677307405,4.73981706482215e-05,26,1,"100506144"
"100506658",0.0111579648706716,0.237196195843607,0.471836625734116,0.862239244443972,0.00114499331956312,26,1,"100506658"
"100506736",0.00026069819493764,0.0069038393800634,0.405692316520342,0.0352127715210231,6.50746422271428e-05,26,1,"100506736"
"100507027",1.19713613445561e-06,0.00112715744980627,0.308390220496827,4.0425558853229e-05,3.88976885942473e-05,26,1,"100507027"
"100507043",7.20898118367799e-05,0.00190207819654808,0.358029067706487,0.00290785639450343,4.72728471551949e-05,26,1,"100507043"
"100507050",1.59148321142406e-08,0.000915815427967594,0.349506883851991,0.00736565276823297,1.3649156972715e-05,26,1,"100507050"
"100507055",4.54553148598436e-05,0.0381824586121874,0.378327759197324,0.177743018215997,0.000136637956492938,26,1,"100507055"
"100507290",0.00295155705592372,0.00387460373370905,0.334002598322901,0.000597758144938968,0.000307048735614194,26,1,"100507290"
"100507341",1.14474007298465e-07,0.000774920746741811,0.292947708626834,2.91994214763258e-05,2.63794323164107e-05,26,1,"100507341"
"100507421",0.000140898722216572,0.00331102500880592,0.35367683841921,0.0127132129046714,3.2146967562731e-05,26,1,"100507421"
"100507588",2.6730290398372e-08,0.000140894681225784,0.229616277748007,3.64269578270072e-07,2.16350169648835e-05,26,1,"100507588"
"100507607",1.68858302080802e-06,0.000845368087354702,0.305485341456564,0.00010163984658188,3.02947154935205e-05,26,1,"100507607"
"100507608",0.000373717265839131,0.00549489256780557,0.317738528605456,0.000466281483142806,0.000243756650687669,26,1,"100507608"
"100507679",0.00061625917994807,0.00317013032758013,0.208705406562265,2.59188294344444e-09,0.000428593929893461,26,1,"100507679"
"10050",0.000201339451582624,0.091229306093695,0.427384010881064,0.543918491853566,0.000269039198741204,26,1,"10050"
"10051",0.000219766527366694,0.00246565692145122,0.313685471526499,0.00105092326840794,4.83125128670269e-05,26,1,"10051"
"100526694",6.56231440331676e-05,0.035153222965833,0.381204000754859,0.179863468703696,0.00012611843548916,26,1,"100526694"
"100526760",0,0.000140894681225784,0.319064918654241,0.00125832300514676,1.09678543047572e-05,26,1,"100526760"
"100526842",0.000640515577956894,0.013032758013385,0.365960971064755,0.0143913582177056,0.000168437124827798,26,1,"100526842"
"100527949",0.000122246595288967,0.0211342021838676,0.370719941272089,0.083289003262005,9.79534120481942e-05,26,1,"100527949"
"100527960",0.00025793064506155,0.0589644240929905,0.399514028197666,0.308667751617079,0.000214857186387629,26,1,"100527960"
"100527963",2.23500965645956e-09,0.000140894681225784,0.277075617737542,3.38716328908947e-05,1.15711301917615e-05,26,1,"100527963"
"100528007",0,7.04473406128919e-05,1,0,7.04423781347172e-05,26,2,"100528007"
"100528017",0.000318311558348964,0.00908770693906305,0.355947136563877,0.0126239808145183,0.000113971493891953,26,1,"100528017"
"100528018",0,7.04473406128919e-05,1,0,7.04423781347172e-05,26,3,"100528018"
"100528019",0.00233606956449481,0.0288129623106728,0.365421889132963,0.0527278990828589,0.000350505328239148,26,1,"100528019"
"100528032",0.00111717862203983,0.0017611835153223,0.307920123690686,0.00133506618206511,0.000101895399898119,26,1,"100528032"
"100529145",0.000143631739593067,0.00105671010919338,0.316140139065889,0.000518869335586285,3.49244953704633e-05,26,1,"100529145"
"100529209",4.55881945404794e-06,0.000704473406128919,0.303472550113749,0.000156334378119427,2.45159284079849e-05,26,1,"100529209"
"100529215",0,7.04473406128919e-05,0.243381872009363,1.45306286116072e-07,1.30479680023995e-05,26,1,"100529215"
"100529240",3.33684840890622e-08,0.00112715744980627,0.335158453625353,0.00544670432363652,1.40741729426295e-05,26,1,"100529240"
"100529241",0.000456763617050464,0.0140894681225784,0.351793800069662,0.00226233106989163,0.000209194567887049,26,1,"100529241"
"100529257",0.000285784416948272,0.0185980979218035,0.379627889494456,0.0538732237218496,0.000122624586876904,26,1,"100529257"
"100529855",0.0016343450079073,0.00711518140190208,0.345231700766639,0.00529798112510586,0.000237997759286813,26,1,"100529855"
"10052",0.000101094475735021,0.0464952448045086,0.411237785016287,0.289937790454191,0.000146714121319547,26,1,"10052"
"100532731",0.000311145569857854,0.002606551602677,0.320547696771853,0.000402853805591605,7.27373221152634e-05,26,1,"100532731"
"100532732",2.28591759297082e-09,0.000634026065516027,0.325311737910091,0.00330069521356066,1.23216542854611e-05,26,1,"100532732"
"100533107",0.00064151020608036,0.00711518140190208,0.365724335928407,0.00754904149368437,0.000115133409948861,26,1,"100533107"
"100533111",0.0003772865698407,0.00556533990841846,0.330659682435751,0.00020254010568876,0.000198403783528244,26,1,"100533111"
"100533178",9.25022331503993e-09,0.000281789362451567,0.319273843930636,0.00100888469131455,1.24153559661407e-05,26,1,"100533178"
"100533952",0,7.04473406128919e-05,0.24534980566352,1.20280614516707e-06,1.79866597458724e-05,26,1,"100533952"
"100533970",0.00751900758694525,0.0899612539626629,0.423632332674217,0.342719421742558,0.000585545425116366,26,1,"100533970"
"100534593",0.0021565157350408,0.0766467065868263,0.415210688591984,0.256544383193639,0.000388377488470794,26,1,"100534593"
"100534595",5.04124342556821e-05,0.000422684043677351,0.288813088502625,0.000156905675078482,2.53987667051866e-05,26,1,"100534595"
"100534599",3.35916337366382e-07,0.000281789362451567,0.278023555319609,7.10924356155859e-06,2.07657240949491e-05,26,1,"100534599"
"10053",0.000190491541708429,0.0486086650228954,0.414310410501333,0.241857832785342,0.000163231242235911,26,1,"10053"
"10054",0.000272036060917113,0.00443818245861219,0.350355558859238,0.00354814324034718,5.88326656863417e-05,26,1,"10054"
"10055",7.68926922921133e-05,0.00211342021838676,0.333364768012071,0.000617729917235016,4.19257902843735e-05,26,1,"10055"
"10056",0.000289430968718137,0.0112011271574498,0.396867720115636,0.0316230872106575,8.00532563291797e-05,26,1,"10056"
"10058",1.15965912964993e-07,0.000211342021838676,0.291865337378991,0.000110890624678932,1.27253239234025e-05,26,1,"10058"
"10059",1.00247113440319e-05,0.000845368087354702,0.307484886704649,0.000254115099322465,2.72770930558816e-05,26,1,"10059"
"1005",0,7.04473406128919e-05,0.251686513234011,1.13763620727502e-06,1.35388539905208e-05,26,1,"1005"
"10060",1.54086460009078e-06,0.00359281437125748,0.385664411957233,0.0303291827449389,2.40451625695581e-05,26,1,"10060"
"10061",0,0.000140894681225784,0.247090483346731,5.39181357167207e-07,1.47847589694002e-05,26,1,"10061"
"10062",1.57670578837784e-08,0.000211342021838676,0.298747121336967,0.000329331200993113,1.2705863185923e-05,26,1,"10062"
"100631383",0.00522334381945014,0.172455089820359,0.449802773889808,0.660603146712187,0.000766834516336742,26,1,"100631383"
"10063",0.000400982866032806,0.0238112011271574,0.39487279734145,0.0404528300054543,0.000182083639175392,26,1,"10063"
"100652748",0.00111005900757244,0.0223318069742867,0.395447045333781,0.0839556316907135,0.000174738997375914,26,1,"100652748"
"100652824",4.34152796252513e-05,0.000845368087354702,0.336963515477921,0.00151813992422681,3.30246618773331e-05,26,1,"100652824"
"100653515",5.22376410325107e-06,0.000845368087354702,0.347070518642154,0.00300911522832758,2.16480315586749e-05,26,1,"100653515"
"10066",1.29919912914375e-05,0.00570623458964424,0.388653729866417,0.033844153447847,3.20437990564238e-05,26,1,"10066"
"10067",1.89944795500431e-06,0.000281789362451567,0.2900810339522,6.58226306682875e-05,1.61389426910567e-05,26,1,"10067"
"10068",1.26153180437591e-05,0.0128918633321592,0.375883885374023,0.0698527576545673,5.21027730737302e-05,26,1,"10068"
"10069",0,7.04473406128919e-05,0.269061709131734,1.38027117203554e-05,1.20627924142101e-05,26,1,"10069"
"1006",3.43235313398522e-07,0.000422684043677351,0.299037749814952,2.89378360728279e-05,2.25616656138899e-05,26,1,"1006"
"10071",2.13662952060489e-05,0.00915815427967594,0.363234689683518,0.0386777759822158,4.31519814341147e-05,26,1,"10071"
"10072",3.96222370744321e-05,0.0193025713279324,0.393017955417199,0.0853229152693397,7.98578050452175e-05,26,1,"10072"
"10075",6.47286670714187e-08,0.000352236703064459,0.286136349839124,2.97116355320021e-05,1.71550375853544e-05,26,1,"10075"
"10076",1.16569556459942e-06,0.00183163085593519,0.370224910323881,0.0179306039966379,1.887463560344e-05,26,1,"10076"
"10077",9.79089859432054e-06,0.00486086650228954,0.383062877577005,0.0256918196428879,3.12134327347468e-05,26,1,"10077"
"10078",4.36813201448408e-06,0.000704473406128919,0.302608770090098,0.000115013814925061,2.43289063182543e-05,26,1,"10078"
"10079",0.00027136686184794,0.0691792884818598,0.415588996002822,0.38823684278776,0.000216086594866912,26,1,"10079"
"1007",1.38027683308214e-06,0.000281789362451567,0.322565927548134,0.000933484977939627,1.75251877297832e-05,26,1,"1007"
"100820829",7.4256494324452e-05,0.0617118703768933,0.416605285642733,0.334755470656054,0.00019384489316563,26,1,"100820829"
"10082",6.62997899433086e-05,0.0121873899260303,0.387694669883746,0.0561704529926976,6.14205493638154e-05,26,1,"10082"
"10083",0.00024158514855466,0.0669249735822473,0.423568882365276,0.388777206638366,0.000208592593891196,26,1,"10083"
"10084",9.82818300358079e-06,0.000634026065516027,0.311289186333216,0.000416537927384423,2.34639971282229e-05,26,1,"10084"
"10085",8.15185224712433e-06,0.000563578724903135,0.247293586806345,3.51610753661175e-06,4.13906943810443e-05,26,1,"10085"
"100862671",8.99102904158647e-06,0.00126805213103205,0.347343339310718,0.00212354602882147,2.14362456720931e-05,26,1,"100862671"
"10086",2.35884371502611e-07,0.000352236703064459,0.29595830629801,1.91407355021437e-05,1.99980890082857e-05,26,1,"10086"
"100885848",4.72043686716087e-08,0.000281789362451567,0.254083484573503,1.81932820204069e-06,2.29420223229893e-05,26,1,"100885848"
"100885850",2.37775581874888e-07,0.00577668193025713,0.356359787293027,0.0347286777370316,2.66474664323666e-05,26,1,"100885850"
"10089",0,7.04473406128919e-05,0.25356861057313,1.90483320358041e-06,1.73909962510497e-05,26,1,"10089"
"10090",1.91589059212052e-06,0.00154984149348362,0.362982929020665,0.00981991121246238,1.72781483500788e-05,26,1,"10090"
"10092",7.92332310120101e-05,0.00162028883409651,0.372379648161803,0.00356926662640768,3.1102799139591e-05,26,1,"10092"
"10093",4.38681853873973e-06,0.0017611835153223,0.366748800414992,0.0052812200389013,2.25995746478817e-05,26,1,"10093"
"10094",0.000190536442438268,0.00493131384290243,0.381842240285167,0.00610357655641639,6.12248849148159e-05,26,1,"10094"
"10095",1.92868237468095e-05,0.00126805213103205,0.353376318288599,0.00369458011515296,2.26147300995647e-05,26,1,"10095"
"10096",0.000215501103781744,0.00471997182106376,0.362285421470664,0.00253658006445513,6.40497581395855e-05,26,1,"10096"
"10097",4.73173894276187e-06,0.000774920746741811,0.345814277678593,0.00297963879774877,1.7733441645563e-05,26,1,"10097"
"10098",4.14290252783397e-05,0.0557238464247975,0.411297594461735,0.310596347047547,0.000173180400180092,26,1,"10098"
"100996939",0.0063957765753908,0.0437477985206058,0.409724435687172,0.0724335983917041,0.00054026037401211,26,1,"100996939"
"10099",0.000185757563984188,0.0813666784078901,0.420745677983753,0.465391596351633,0.000244311442888961,26,1,"10099"
"1009",0.000150660139129159,0.0858753082071152,0.420382923058628,0.509224882630979,0.000251753311653986,26,1,"1009"
"100",8.71984487143756e-05,0.0326875660443818,0.413510747185261,0.187453596657496,0.000110207967241356,26,1,"100"
"10100",2.51430882872608e-05,0.0176822824938359,0.375016576050922,0.0943686093158766,6.64265684712943e-05,26,1,"10100"
"10101",2.44885418782889e-05,0.000634026065516027,0.305624000345826,4.57217039022777e-05,2.568304837626e-05,26,1,"10101"
"10102",2.15959053519649e-05,0.00338147234941881,0.349446421510478,0.00252909218078778,4.18211239722708e-05,26,1,"10102"
"10103",3.2224074144518e-05,0.0104966537513209,0.386550027337343,0.0374518267648022,5.24940231179625e-05,26,1,"10103"
"101059918",0.00038608915840528,0.0095103909827404,0.369885947473056,0.00521283528941171,0.000153215859384722,26,1,"101059918"
"101059938",0,7.04473406128919e-05,0.267064556340422,3.32104472433953e-05,1.10309881515918e-05,26,1,"101059938"
"10105",7.4412189071234e-07,0.000140894681225784,0.252108331698968,1.96077210740866e-06,1.31730549022265e-05,26,1,"10105"
"101060200",0.00039803787384915,0.00415639309616062,0.363160057530306,0.00179135450184521,0.000109654566982697,26,1,"101060200"
"101060226",4.99497587968506e-07,0.000563578724903135,0.293726630660573,2.58329420578339e-05,1.87621028096698e-05,26,1,"101060226"
"101060321",0.00238885505157241,0.00211342021838676,0.231955380577428,6.62155283519761e-08,0.000298567072185034,26,1,"101060321"
