"","betweenness","degree","closeness","eigen_centrality","page_rank","count_components","components","feature_id"
"100271927",0.000934124890404019,0.00358999752413964,0.317831444061114,0.000119811936153929,0.000117134068714176,14,1,"100271927"
"100272147",6.60530869555108e-07,0.000185689527110671,0.256670699866268,0.000337075616969931,1.5307492124619e-05,14,1,"100272147"
"100287178",1.65528888027713e-06,0.000185689527110671,0.269036295369212,0.00029864701628808,1.49251508245236e-05,14,1,"100287178"
"100287482",0,6.18965090368903e-05,0.237112643948642,2.73363624207546e-07,1.19849008734849e-05,14,1,"100287482"
"100287898",0.00115343518593334,0.00928447635553355,0.326448791155388,0.000216677717920409,0.000327676794504268,14,1,"100287898"
"100287932",0.000228973179005876,0.00786085664768507,0.306881126867802,0.00632937129159783,0.000115874433193089,14,1,"100287932"
"100288072",0.000974505051630899,0.0236444664520921,0.346129073811671,0.000700504563387,0.000671293818253525,14,1,"100288072"
"100288142",0.000390008657889811,0.00365189403317653,0.307278860998342,9.91905897319533e-06,7.69262076046148e-05,14,1,"100288142"
"100288323",0.000164291805368789,0.000742758108442684,0.29076939725138,0.00109920983020421,4.19207040597473e-05,14,1,"100288323"
"100288332",0,6.18965090368903e-05,0.237899893755165,2.43858219959653e-07,1.20397371318169e-05,14,1,"100288332"
"100288485",1.231901743025e-05,0.000495172072295123,0.277382058428822,0.00149653331515758,2.21992788307667e-05,14,1,"100288485"
"100288695",4.80856549635146e-05,0.00458034166872988,0.300699431129348,1.33999823704909e-05,5.5998589010015e-05,14,1,"100288695"
"100288797",2.08726583365522e-05,0.000618965090368903,0.32221444988508,0.000222401814810881,2.78218297563576e-05,14,1,"100288797"
"100288801",0,6.18965090368903e-05,0.230485503516898,1.31121952950905e-07,1.15669270389001e-05,14,1,"100288801"
"100288814",4.68086718189997e-05,0.00297103243377074,0.304660040061983,0.000186081156087073,9.22024589025968e-05,14,1,"100288814"
"100289462",0.00699830635018979,0.0381282495667244,0.339954453441296,0.000235866199001928,0.000391146048797787,14,1,"100289462"
"100289635",2.41801024019657e-07,0.000123793018073781,0.274132390199112,0.00176881696830284,1.09901023781524e-05,14,1,"100289635"
"100289678",0.000393457776305997,0.0038375835602872,0.344031411378089,0.000196373513592013,0.000110466068748579,14,1,"100289678"
"100293516",1.28063053260998e-06,0.000185689527110671,0.288485282276103,0.0013619562618787,1.22739848815269e-05,14,1,"100293516"
"100293534",2.594437887289e-06,0.00550878930428324,0.29931492861519,2.02091933861161e-05,4.23783572790615e-05,14,1,"100293534"
"1002",5.22266367695085e-07,0.000495172072295123,0.311439941274195,0.000202150192781923,2.39578213291457e-05,14,1,"1002"
"100302652",0.00029106093913608,0.00210448130725427,0.290932058107011,5.61657960979468e-06,9.88034649678884e-05,14,1,"100302652"
"100303453",0.00190954127934335,0.0240158455063134,0.321494805272499,6.2784123179137e-05,0.000302604882320111,14,1,"100303453"
"100303755",0.000318127563752198,0.0154741272592226,0.33252206913621,0.144049296756939,0.000107187885618892,14,1,"100303755"
"100310812",0,6.18965090368903e-05,0.250863598170106,2.61373511722627e-07,1.19654084063935e-05,14,1,"100310812"
"100310846",0.000285747732064835,0.00618965090368903,0.323611473534194,0.000240934322518574,0.00019628579112002,14,1,"100310846"
"100316904",0.000445542772657044,0.0057563753404308,0.318276937655466,3.31408789594412e-05,0.000139347346238106,14,1,"100316904"
"10036",7.15394748055898e-05,0.00179499876206982,0.293805696790771,0.000396613843403275,4.3531410626561e-05,14,1,"10036"
"100381270",0,6.18965090368903e-05,0.205921422367547,2.12341843946344e-09,1.50386362839221e-05,14,1,"100381270"
"10038",1.42786857380825e-05,0.000557068581332013,0.274477756780224,6.3638150788684e-06,1.794683339612e-05,14,1,"10038"
"10039",5.03534362930185e-05,0.000866551126516464,0.312260313771063,0.00267664178918443,1.94266802840004e-05,14,1,"10039"
"1003",6.12957296319516e-05,0.0357761822233226,0.321449934202656,0.000149191161092929,0.000191922835946042,14,1,"1003"
"10040",2.15538079017398e-05,0.012998266897747,0.313993572889278,0.140677564738368,7.44183765790972e-05,14,1,"10040"
"100423062",0.000772645023100913,0.0747709829165635,0.333595431219997,0.000240237361271274,0.000441687226365328,14,1,"100423062"
"10043",0.000137370334127329,0.000618965090368903,0.288805689411175,0.00230949043307773,2.40896731791214e-05,14,1,"10043"
"10044",0.000106703324541882,0.0150408516959643,0.318239242005527,4.66057641379153e-05,0.000116435164083833,14,1,"10044"
"10045",3.40561217141691e-05,0.016340678385739,0.324601848309743,0.184507236588294,8.98790807485132e-05,14,1,"10045"
"100462977",0.000190686570918991,0.0268011884129735,0.325204236006051,0.255306114887501,0.000158355490226638,14,1,"100462977"
"100462983",0,6.18965090368903e-05,0.239308880939304,0.000118078575088973,9.77037550782228e-06,14,1,"100462983"
"100463285",4.23147499112208e-07,0.000557068581332013,0.264412116838601,0.00183816057722529,1.80964500946814e-05,14,1,"100463285"
"100463482",0.000180049167327155,0.0192498143104729,0.321078626623118,0.192392259085189,0.000119199916824894,14,1,"100463482"
"100463486",0.000164460908565699,0.00711809853924239,0.314587886356541,0.0568006257919949,6.58170426299476e-05,14,1,"100463486"
"100463488",0.000138911549309462,0.0237682594701659,0.322401311842579,0.210766442945158,0.000142204354762489,14,1,"100463488"
"100463489",0.000798938320572521,0.00315672196088141,0.310905409314434,0.00749017561743617,9.88614367797199e-05,14,1,"100463489"
"100463498",0.00181799721028621,0.00495172072295123,0.315696718101355,0.013223839690502,0.000175792080714918,14,1,"100463498"
"100463500",0.000150235284211914,0.000990344144590245,0.289646251414815,0.00154484038867228,4.56553796076655e-05,14,1,"100463500"
"10046",5.58219479365912e-08,0.000309482545184452,0.267905214530227,2.30986656826809e-06,1.25223445236465e-05,14,1,"10046"
"10047",4.41059125499398e-05,0.00402327308739787,0.348297614932596,0.00151938923305337,0.000105774724385129,14,1,"10047"
"10048",0,6.18965090368903e-05,0.211980960896205,2.38673174759897e-07,1.29942356009948e-05,14,1,"10048"
"100499483",0.00205463645770258,0.0235206734340183,0.331326167820958,7.84796631610917e-05,0.000272212350964841,14,1,"100499483"
"10049",9.0394675596866e-06,0.000804654617479574,0.290680273335377,4.9175243847891e-05,1.87636508499001e-05,14,1,"10049"
"1004",2.94539932174984e-07,0.00105224065362714,0.298102880810621,8.31557738484139e-06,1.92956674937999e-05,14,1,"1004"
"100505385",0.00188223017098775,0.0401089378559049,0.323747941684405,0.000123010865786725,0.000438465961576004,14,1,"100505385"
"100505576",2.02413632644094e-05,0.00167120574399604,0.27659209442767,1.0721035096622e-05,6.96599210877808e-05,14,1,"100505576"
"100505679",0.000488496126478055,0.00352810101510275,0.294729529624687,4.96097295433064e-06,0.000120903294812592,14,1,"100505679"
"100505876",2.76246644803801e-05,0.00625154741272592,0.319716019513743,0.0620831938590107,4.58001866891511e-05,14,1,"100505876"
"100505993",0.000394257449308127,0.0123174052983412,0.34703805751679,0.00443181365452292,0.000327112751218578,14,1,"100505993"
"100506012",3.68327569093873e-05,0.00204258479821738,0.294197080291971,2.55614051028977e-05,8.16817450378483e-05,14,1,"100506012"
"100506013",0,6.18965090368903e-05,0.229399963004596,8.26258766450282e-08,1.18903195784016e-05,14,1,"100506013"
"100506084",0.000123532481854993,0.000185689527110671,0.208281118790776,2.55490391691338e-09,4.61047219224524e-05,14,1,"100506084"
"100506144",0.000226407537157811,0.00179499876206982,0.284795703863343,5.38315751193287e-06,3.60875891855874e-05,14,1,"100506144"
"100506164",5.44819452722713e-09,0.000123793018073781,0.24755090132973,7.91769224613215e-07,1.60541827064893e-05,14,1,"100506164"
"100506564",0.00184059563699153,0.0303292894280763,0.333726634788549,0.000674986608696885,0.000987419227632028,14,1,"100506564"
"100506581",4.81230207141499e-07,0.000742758108442684,0.275622724086643,1.14344468522636e-05,3.20971782111222e-05,14,1,"100506581"
"100506658",0.00667436968519764,0.134067838573904,0.358497698516822,1,0.000814407068655541,14,1,"100506658"
"100506736",2.09688130930842e-05,0.00123793018073781,0.300749916054173,4.6161112942862e-06,2.75185199739496e-05,14,1,"100506736"
"100507027",7.28689238136988e-07,0.000557068581332013,0.281321979479305,2.04196038027914e-05,2.80663449514651e-05,14,1,"100507027"
"100507043",4.36831107898259e-05,0.00173310225303293,0.295182818536353,5.78739939440755e-06,5.67543984345161e-05,14,1,"100507043"
"100507050",1.77024237459937e-07,0.00123793018073781,0.298749189289354,7.20316168767497e-06,1.86946342578222e-05,14,1,"100507050"
"100507055",0.000620740122122221,0.0209210200544689,0.310247281824305,5.91744529706694e-05,0.00021842264208229,14,1,"100507055"
"100507290",0.000201807529855829,0.00389948006932409,0.33123086721591,0.000432760325856934,0.000129179194650481,14,1,"100507290"
"100507341",2.57209022750857e-05,0.0012998266897747,0.29713590622581,1.33897388840736e-05,5.60130720731792e-05,14,1,"100507341"
"100507421",1.48295048123372e-05,0.00160930923495915,0.305242630213757,1.00455202564982e-05,2.39573743780086e-05,14,1,"100507421"
"100507462",0,6.18965090368903e-05,0.216309772983417,8.07013969628948e-09,1.21486708738582e-05,14,1,"100507462"
"100507588",5.22165772807897e-06,0.000433275563258232,0.270204136359065,5.27311866628637e-05,2.23916115836511e-05,14,1,"100507588"
"100507607",1.49965556978132e-05,0.00173310225303293,0.290428923997046,1.44302917250543e-05,6.92285586713508e-05,14,1,"100507607"
"100507608",0.000207972900930502,0.00297103243377074,0.276019106644524,1.35586618226737e-05,0.000133340606435318,14,1,"100507608"
"100507650",0,6.18965090368903e-05,1,2.14344748635335e-19,6.18926780962067e-05,14,2,"100507650"
"10050",6.52165715947912e-05,0.0333622183708839,0.32901369359809,0.389141471479767,0.000165337852443258,14,1,"10050"
"10051",0.000341365206512275,0.00358999752413964,0.294025386635541,0.000105389897919147,7.48822709160002e-05,14,1,"10051"
"100526693",3.94998377737736e-09,0.000123793018073781,0.249119228629705,5.19544252048508e-07,1.39547444555851e-05,14,1,"100526693"
"100526694",0.00543091847061773,0.0831889081455806,0.333982432880345,0.000250844007363977,0.000747953743138976,14,1,"100526694"
"100526737",3.17324565539371e-07,0.000309482545184452,0.254362437285034,1.11485571943274e-06,2.124210579776e-05,14,1,"100526737"
"100526760",7.91825361613065e-09,0.000247586036147561,0.283883009631808,0.00231707295503581,1.12934265579058e-05,14,1,"100526760"
"100526835",7.64872504303149e-07,0.000123793018073781,0.237808655633242,2.1830100578654e-07,2.02387730300363e-05,14,1,"100526835"
"100526842",1.4808752069288e-07,0.000123793018073781,0.224253046236021,1.4548146977928e-05,1.78306840972568e-05,14,1,"100526842"
"100527949",0.000867328770863093,0.0364570438227284,0.314606303053956,0.000105539966465974,0.000335158049416942,14,1,"100527949"
"100527960",0.000145465892891412,0.0166501609309235,0.317143700206551,0.148083682936198,0.000124185437926601,14,1,"100527960"
"100527963",1.09395054896363e-06,0.000247586036147561,0.26496400749433,6.8788909861575e-07,1.68307051337682e-05,14,1,"100527963"
"100528017",0.00100868320899956,0.00798464966575885,0.321745030733615,0.000157738142315701,0.000168450101666097,14,1,"100528017"
"100528018",4.62232931227903e-08,0.000123793018073781,0.231991251043256,9.29380821175207e-08,1.56237046105203e-05,14,1,"100528018"
"100528019",8.76624005267868e-06,0.000990344144590245,0.274969300040933,2.69334529102026e-06,3.57242151948679e-05,14,1,"100528019"
"100528020",5.42353451126727e-07,0.000185689527110671,0.255774844523417,3.51539129673575e-07,1.27417918811385e-05,14,1,"100528020"
"100528032",0.000206575036898616,0.000557068581332013,0.287800349887536,6.45949265107626e-06,3.70634002420575e-05,14,1,"100528032"
"100529097",9.9597420783452e-10,0.000123793018073781,0.253917754713118,0.00137897569680509,1.00726743820189e-05,14,1,"100529097"
"100529144",0,6.18965090368903e-05,0.241712769306886,5.3859635049734e-07,1.12543436029724e-05,14,1,"100529144"
"100529145",0.000116147637343633,0.00792275315672196,0.328886168910649,0.000614289272333281,0.000210740975898997,14,1,"100529145"
"100529209",3.77595543844106e-05,0.00600396137657836,0.314483565785624,0.000401892215646876,0.00015762765760314,14,1,"100529209"
"100529215",0,6.18965090368903e-05,0.24258200421306,2.16176230545273e-07,1.14266757127944e-05,14,1,"100529215"
"100529239",0,6.18965090368903e-05,0.208246144307525,1.02034613868188e-07,1.71811437752479e-05,14,1,"100529239"
"100529240",5.35648056876191e-07,0.00160930923495915,0.301531785961434,0.0172356686212157,1.87752437293188e-05,14,1,"100529240"
"100529241",6.07030604864989e-05,0.000433275563258232,0.275330885492272,0.00183485353286389,1.64798617792483e-05,14,1,"100529241"
"100529251",2.01382977517907e-06,0.00284723941569695,0.293506162500683,9.7659416325012e-06,2.83265907230471e-05,14,1,"100529251"
"100529257",0.000246654576148615,0.0185689527110671,0.323027910797652,0.116626150975745,0.000147151946570469,14,1,"100529257"
"100529262",6.42872629784664e-08,0.000123793018073781,0.243435456837846,2.26799901252389e-07,1.6685880188483e-05,14,1,"100529262"
"100529855",1.65222940930056e-07,0.000123793018073781,0.255341389632398,0.000110809516684383,1.13818931455209e-05,14,1,"100529855"
"10052",7.4964695230165e-06,0.00699430552116861,0.31074960004626,3.27014718826206e-05,5.01000053921512e-05,14,1,"10052"
"100532731",0.000545465737053617,0.00297103243377074,0.286654101916717,3.90679635741765e-05,9.11399275891431e-05,14,1,"100532731"
"100532732",0,6.18965090368903e-05,0.238145883187096,4.02051670684134e-07,1.25319549199247e-05,14,1,"100532732"
"100532737",8.85158831411495e-09,0.000123793018073781,0.240379310858966,5.86893973892131e-07,1.45296808464446e-05,14,1,"100532737"
"100532746",1.85494774566136e-09,0.000247586036147561,0.307636530168301,9.40921777150694e-05,1.62248918128142e-05,14,1,"100532746"
"100533107",0.00107295589979138,0.00495172072295123,0.322562573778036,0.000188973661880673,0.000127276258501376,14,1,"100533107"
"100533111",0.00017214497337441,0.00569447883139391,0.309122981938106,0.000224707625819082,0.00021474149484888,14,1,"100533111"
"100533178",0.000247530451832287,0.000557068581332013,0.287656567819291,0.00350976475069292,3.13987858959329e-05,14,1,"100533178"
"100533467",0,6.18965090368903e-05,0.158255867599855,8.2555231740428e-12,2.59928994043917e-05,14,1,"100533467"
"100533955",0.000381662324914222,0.000866551126516464,0.283204806155251,1.05270456322231e-06,7.28315370256725e-05,14,1,"100533955"
"100533970",0.00242579148386909,0.0165882644218866,0.314686133666458,4.74173531111706e-05,0.000282723196147887,14,1,"100533970"
"100533990",1.67387317118972e-05,0.0070562020302055,0.321616661346952,0.000459024040432559,0.000184410807664047,14,1,"100533990"
"100534593",0.000686414956752116,0.0216018816538747,0.318471840862849,6.14338098064247e-05,0.0002379880976563,14,1,"100534593"
"100534595",0.000570152293542506,0.00117603367170092,0.284123151754401,0.000593494691200928,9.14696323273908e-05,14,1,"100534595"
"10053",0.000198693689457193,0.0289675662292647,0.336057030891733,0.300153352633484,0.000157141336991514,14,1,"10053"
"10054",8.76185777095844e-05,0.0012998266897747,0.286929593507511,6.71051901839929e-06,2.29500015135015e-05,14,1,"10054"
"10055",6.83672103279002e-07,0.000804654617479574,0.266995677591375,0.000124628401948125,2.31698458821821e-05,14,1,"10055"
"10056",9.52209209107734e-06,0.00204258479821738,0.290932058107011,0.0132902155926793,2.70421001993929e-05,14,1,"10056"
"10057",0,6.18965090368903e-05,0.245190333520904,0.000334456008265339,9.63880110426292e-06,14,1,"10057"
"10058",1.81332153233817e-07,0.000185689527110671,0.265295376007899,1.46615318731977e-05,1.25994888705777e-05,14,1,"10058"
"10059",1.27312865770028e-07,0.000371379054221342,0.238297243367083,1.17240986894088e-05,1.73297927816482e-05,14,1,"10059"
"1005",5.61429292251866e-06,0.000433275563258232,0.302897080374253,5.5376100285917e-05,2.40828638955417e-05,14,1,"1005"
"10060",1.01548648213683e-05,0.00216637781629116,0.307654141938439,1.30951177163329e-05,3.0637279586765e-05,14,1,"10060"
"10061",0,6.18965090368903e-05,0.228217940914174,2.12218514487705e-07,1.13055735778904e-05,14,1,"10061"
"10062",7.35936761716324e-11,0.000185689527110671,0.244624838783097,3.23460676234952e-07,1.02991942223661e-05,14,1,"10062"
"100631383",0.00654411785414138,0.108318890814558,0.350150945854962,0.839893236169149,0.000707061330528987,14,1,"100631383"
"10063",0.00051884826111796,0.0133696459519683,0.331619220009873,0.056734897231976,0.000130942611420453,14,1,"10063"
"100652748",0.00026608291207672,0.00315672196088141,0.296017479756899,1.0544671675756e-05,0.000125527108210294,14,1,"100652748"
